scene_name,scenario_config,scene_output_dir,benchmark_out_dir,status,failed_step,benchmark_mode,baseline,scale,n_block,intensity_index,k_events,n_trials,n_success,success_rate,mean_replan_ms,mean_event_replan_ms,mean_path_cost,mean_energy_kj,mean_length_km,mean_comm_coverage_ratio,graph_nodes,graph_edges,elapsed_s,error,step_logs_json,ci95_comm_coverage,ci95_cumulative_replan_ms,ci95_event_replan_ms,ci95_final_comm_coverage_ratio,ci95_final_path_cost,ci95_final_risk_exposure_integral,ci95_path_cost,ci95_replan_ms,ci95_risk_exposure,mean_comm_coverage,mean_cumulative_replan_ms,mean_final_comm_coverage_ratio,mean_final_path_cost,mean_final_risk_exposure_integral,mean_risk_exposure,n_failed,std_comm_coverage,std_cumulative_replan_ms,std_event_replan_ms,std_final_comm_coverage_ratio,std_final_path_cost,std_final_risk_exposure_integral,std_path_cost,std_replan_ms,std_risk_exposure
emeishan,scenarios/emeishan.json,intermediate_artifacts/data/emeishan,final_results/emeishan/E3_E4_matrix_final,ok,,benchmark_matrix,B4_Proposed_LPA_Layered,small,4,4,1,30,30,1,65.8948566667,65.8948566667,19.6157416679,336.2059215429388,8.305539846422443,0.6862745986831357,1573,7109,1741.275,,,0.0178477775758,6.8537128771,6.8537128771,0.0178477775758,1.09600933916,0.144099791791,1.09600933916,6.8537128771,0.144099791791,0.686274598683,65.8948566667,0.686274598683,19.6157416679,2.70084857765,2.70084857765,0,0.0498756652021,19.1527201298,19.1527201298,0.0498756652021,3.06280121578,0.40268727804,3.06280121578,19.1527201298,0.40268727804
emeishan,scenarios/emeishan.json,intermediate_artifacts/data/emeishan,final_results/emeishan/E3_E4_matrix_final,ok,,benchmark_matrix,B2_GlobalAstar_Layered,small,4,4,1,30,30,1,16.26926,16.26926,19.6157416679,336.2059215429388,8.305539846422443,0.6862745986831357,1573,7109,1741.275,,,0.0178477775758,2.51047062315,2.51047062315,0.0178477775758,1.09600933916,0.144099791791,1.09600933916,2.51047062315,0.144099791791,0.686274598683,16.26926,0.686274598683,19.6157416679,2.70084857765,2.70084857765,0,0.0498756652021,7.0155172972,7.0155172972,0.0498756652021,3.06280121578,0.40268727804,3.06280121578,7.0155172972,0.40268727804
emeishan,scenarios/emeishan.json,intermediate_artifacts/data/emeishan,final_results/emeishan/E3_E4_matrix_final,ok,,benchmark_matrix,B4_Proposed_LPA_Layered,small,4,4,3,30,26,0.866666666667,132.686003846,44.2286679487,20.548865037,355.3473759426919,8.790113593672885,0.7122256989124356,1573,7109,1741.275,,,0.048342520514,22.9471910472,7.6490636824,0.048342520514,1.13852110359,0.165509166706,1.13852110359,22.9471910472,0.165509166706,0.712225698912,132.686003846,0.712225698912,20.548865037,2.85216461728,2.85216461728,4,0.125765028284,59.6980484346,19.8993494782,0.125765028284,2.9619088387,0.430578811588,2.9619088387,59.6980484346,0.430578811588
emeishan,scenarios/emeishan.json,intermediate_artifacts/data/emeishan,final_results/emeishan/E3_E4_matrix_final,ok,,benchmark_matrix,B2_GlobalAstar_Layered,small,4,4,3,30,26,0.866666666667,54.4736153846,18.1578717949,20.548865037,355.3473759426919,8.790113593672885,0.7122256989124356,1573,7109,1741.275,,,0.048342520514,5.84024843112,1.94674947704,0.048342520514,1.13852110359,0.165509166706,1.13852110359,5.84024843112,0.165509166706,0.712225698912,54.4736153846,0.712225698912,20.548865037,2.85216461728,2.85216461728,4,0.125765028284,15.1936432217,5.06454774056,0.125765028284,2.9619088387,0.430578811588,2.9619088387,15.1936432217,0.430578811588
emeishan,scenarios/emeishan.json,intermediate_artifacts/data/emeishan,final_results/emeishan/E3_E4_matrix_final,ok,,benchmark_matrix,B4_Proposed_LPA_Layered,small,4,4,5,30,30,1,168.021523333,33.6043046667,21.7573757202,377.7819577933199,9.289361679295203,0.6906920784105487,1573,7109,1741.275,,,0.0380195864965,31.3011828033,6.26023656067,0.0380195864965,1.15539922562,0.159568052953,1.15539922562,31.3011828033,0.159568052953,0.690692078411,168.021523333,0.690692078411,21.7573757202,3.01672264054,3.01672264054,0,0.106245842608,87.4712443774,17.4942488755,0.106245842608,3.22876642243,0.445913377856,3.22876642243,87.4712443774,0.445913377856
emeishan,scenarios/emeishan.json,intermediate_artifacts/data/emeishan,final_results/emeishan/E3_E4_matrix_final,ok,,benchmark_matrix,B2_GlobalAstar_Layered,small,4,4,5,30,30,1,92.2576166667,18.4515233333,21.7573757202,377.7819577933199,9.289361679295203,0.6906920784105487,1573,7109,1741.275,,,0.0380195864965,5.09584482562,1.01916896512,0.0380195864965,1.15539922562,0.159568052953,1.15539922562,5.09584482562,0.159568052953,0.690692078411,92.2576166667,0.690692078411,21.7573757202,3.01672264054,3.01672264054,0,0.106245842608,14.2403528599,2.84807057198,0.106245842608,3.22876642243,0.445913377856,3.22876642243,14.2403528599,0.445913377856
emeishan,scenarios/emeishan.json,intermediate_artifacts/data/emeishan,final_results/emeishan/E3_E4_matrix_final,ok,,benchmark_matrix,B4_Proposed_LPA_Layered,small,4,4,7,30,28,0.933333333333,184.077882143,26.2968403061,20.702749797,362.28367112719434,8.859339501339024,0.6902830635837995,1573,7109,1741.275,,,0.033507983603,33.6685398395,4.80979140565,0.033507983603,1.29296466156,0.169317395736,1.29296466156,33.6685398395,0.169317395736,0.690283063584,184.077882143,0.690283063584,20.702749797,2.86597687221,2.86597687221,2,0.0904630526008,90.896513696,12.9852162423,0.0904630526008,3.49067647805,0.45711400179,3.49067647805,90.896513696,0.45711400179
emeishan,scenarios/emeishan.json,intermediate_artifacts/data/emeishan,final_results/emeishan/E3_E4_matrix_final,ok,,benchmark_matrix,B2_GlobalAstar_Layered,small,4,4,7,30,28,0.933333333333,132.472692857,18.9246704082,20.702749797,362.28367112719434,8.859339501339024,0.6902830635837995,1573,7109,1741.275,,,0.033507983603,11.3106276964,1.61580395663,0.033507983603,1.29296466156,0.169317395736,1.29296466156,11.3106276964,0.169317395736,0.690283063584,132.472692857,0.690283063584,20.702749797,2.86597687221,2.86597687221,2,0.0904630526008,30.5358245477,4.36226064967,0.0904630526008,3.49067647805,0.45711400179,3.49067647805,30.5358245477,0.45711400179
emeishan,scenarios/emeishan.json,intermediate_artifacts/data/emeishan,final_results/emeishan/E3_E4_matrix_final,ok,,benchmark_matrix,B4_Proposed_LPA_Layered,small,4,4,10,30,29,0.966666666667,232.494710345,23.2494710345,22.7571216032,395.97432231072077,9.685697848011515,0.6848294014956188,1573,7109,1741.275,,,0.0391826943557,42.9710402082,4.29710402082,0.0391826943557,0.953540771523,0.132910763745,0.953540771523,42.9710402082,0.132910763745,0.684829401496,232.494710345,0.684829401496,22.7571216032,3.17157727072,3.17157727072,1,0.107655748313,118.064353804,11.8064353804,0.107655748313,2.61988479846,0.365176718067,2.61988479846,118.064353804,0.365176718067
emeishan,scenarios/emeishan.json,intermediate_artifacts/data/emeishan,final_results/emeishan/E3_E4_matrix_final,ok,,benchmark_matrix,B2_GlobalAstar_Layered,small,4,4,10,30,29,0.966666666667,241.141968966,24.1141968966,22.7571216032,395.97432231072077,9.685697848011515,0.6848294014956188,1573,7109,1741.275,,,0.0391826943557,18.9831402936,1.89831402936,0.0391826943557,0.953540771523,0.132910763745,0.953540771523,18.9831402936,0.132910763745,0.684829401496,241.141968966,0.684829401496,22.7571216032,3.17157727072,3.17157727072,1,0.107655748313,52.1568056316,5.21568056316,0.107655748313,2.61988479846,0.365176718067,2.61988479846,52.1568056316,0.365176718067
